arm,family,alpha,offset,root,seed,window,task_start,task_end,free_growth,full_growth,free_rms,full_rms,root_distance_rms,zmean,near_mean_fraction,near_all_inputs_fraction,unit_shrink_fraction,median_unit_growth,v_rms,effective_v2_gate2,unit_output_variance,loss,unfit
SN_normal_q0,snake,1,0,0.0,7,late,451,500,1.8908369059265886,1.1657621492127843,1.282930293178632,1.6344371375874565,0.8598351375879086,-0.5484433018886019,0.0766,0.0,0.25,1.4051242746088228,0.20000775440153545,0.04936760540509924,0.04235435823917754,2.3434428295412813e-12,1.2791749178124537e-12
SN_normal_q0,snake,1,0,0.0,7,final,500,500,1.912300460047277,1.1709938100773485,1.297493285732036,1.641772099366822,0.8936402126835924,-0.5018706773221493,0.04,0.0,0.24,1.4372473500367349,0.19068220493145688,0.0447587321582067,0.03579884239462186,8.039804781414896e-13,4.216409337525091e-13
SN_normal_q0,snake,1,0,0.0,8,initial,0,0,1.0,1.0,0.6937528812430814,1.4115880954949276,0.9534892416789081,0.13502423078753054,0.1,0.0,0.0,1.0,0.09911488383105639,0.015311283164008298,0.0015694675099522173,2.8604720819075418,0.9167004425859329
SN_normal_q0,snake,1,0,0.0,8,early,2,20,1.434042523280141,1.1063396954288798,0.9948711323506965,1.5616959436408906,0.8289984866037056,-0.47174545227243997,0.12157894736842105,0.0,0.34,1.0478846800939898,0.22076058580191033,0.0591122622827845,0.05007187942621124,0.00010847222755747432,4.6269975699443833e-05
SN_normal_q0,snake,1,0,0.0,8,middle,21,100,1.70559432540846,1.189223137233275,1.1832609774839689,1.678693223405622,0.8802638521435376,-0.5485519834006445,0.0955,0.0,0.25,1.178681773968878,0.21254121818039562,0.05314628996003375,0.04242934056105085,6.917102456850664e-09,4.363488219801221e-09
SN_normal_q0,snake,1,0,0.0,8,late,451,500,1.8808200077783113,1.134420607039418,1.3048242994958381,1.6013346241809716,0.8167149968753971,-0.5159735315858678,0.0726,0.0,0.24,1.3156673024069723,0.1929101118636958,0.04458398008383689,0.03324505639408016,4.0172615670607045e-13,2.1976572097493294e-13
SN_normal_q0,snake,1,0,0.0,8,final,500,500,1.8577036431178102,1.1168735205167184,1.28878725490875,1.5765653657349095,0.8361023521976413,-0.6195077983965166,0.06,0.0,0.25,1.3887440323025113,0.19818394942329945,0.04925540345820588,0.041676032064549416,2.7236032959459354e-13,5.607442046355845e-14
SN_normal_q0,snake,1,0,0.0,9,initial,0,0,1.0,1.0,0.7202572566321502,1.432101642074296,0.8600414350151762,-0.05870646988041699,0.1,0.0,0.0,1.0,0.10206279604236056,0.017544519620420654,0.001979219898740906,3.71698969616953,1.192547608023479
SN_normal_q0,snake,1,0,0.0,9,early,2,20,1.406192685922595,1.1065084537454632,1.012820486258803,1.5846325735779678,0.8238778697282187,-0.5442196039429645,0.11315789473684211,0.0,0.34,1.0819934239619104,0.2523248616486059,0.0731988261054112,0.08036700370330835,1.3286165874119913e-05,4.922273908448931e-06
SN_normal_q0,snake,1,0,0.0,9,middle,21,100,1.6606675750492783,1.1652173557835084,1.1961078717829585,1.6687096885910313,0.8737779705409511,-0.5491696843574159,0.085,0.0,0.24,1.2432230724074056,0.21863391593976572,0.05640964645491207,0.0461871584422504,9.23157498154532e-09,3.4514447387809647e-09
SN_normal_q0,snake,1,0,0.0,9,late,451,500,1.769336292683813,1.1449753731540588,1.2743773042281423,1.6397211120285573,0.8568141886500712,-0.5969622784804189,0.0612,0.0,0.26,1.2849483152810626,0.1996447535488408,0.04610552504517251,0.03728717850875107,6.834375947884527e-12,5.672152513392639e-12
SN_normal_q0,snake,1,0,0.0,9,final,500,500,1.760182344802036,1.1380145158330786,1.26778410683946,1.6297524568289368,0.8737244167230048,-0.6036121750902385,0.07,0.0,0.25,1.2902140212507862,0.18971531523330054,0.0403997783649093,0.03678682051637265,9.1197503277394e-12,4.982787381925545e-12
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,0,initial,0,0,1.0,1.0,0.7223637571689194,1.4398913264348285,1.7030706868084402,-0.13029632209800185,0.05,0.0,0.0,1.0,0.09690787394070474,0.014421144185838963,0.0017145316984251058,2.840005857207666,1.3993149282620632
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,0,early,2,20,1.3970535816938303,1.1069882979262469,1.0091808742386512,1.5939428486488567,1.0149546676228185,-0.74916338540197,0.057368421052631575,0.0,0.32,1.0614313018530996,0.22099820864273415,0.05742675412473684,0.0475003986080261,4.946953259711889e-05,1.4180156917485543e-05
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,0,middle,21,100,1.6745317218228646,1.1970388246613282,1.2096210260745044,1.7236058210355878,0.9081050975440295,-0.9452388296246008,0.081,0.0,0.22,1.1583286968716027,0.21087671241188477,0.05113446597065933,0.04467477755922482,3.2626099802024844e-09,2.1805521453971727e-09
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,0,late,451,500,1.7565268690299825,1.125845557514164,1.2688513486806567,1.6210952531698286,0.8153520012988597,-1.0072472584788688,0.092,0.0,0.22,1.3228691037559788,0.19031575282578117,0.042595970904369174,0.031435578095570196,2.821979918427562e-11,2.5569767482318074e-11
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,0,final,500,500,1.7262608809603033,1.1095645767470057,1.2469882958242136,1.5976524101773453,0.8001619655767257,-1.1116739655286074,0.08,0.0,0.23,1.2953609498259375,0.18890205362497228,0.04216416595187858,0.03009028563521462,2.6139195309463976e-13,1.1444698683392973e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,1,initial,0,0,1.0,1.0,0.7127536716197848,1.4203201929643945,1.8292130301522582,0.06741271622711792,0.01,0.0,0.0,1.0,0.09383858786956806,0.014984101959206585,0.001676054377307491,13.000996323759429,0.8107655000379024
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,1,early,2,20,1.4158992219003028,1.1155846858877327,1.009187369053037,1.5844874563281879,1.005318763881476,-0.7117387985624373,0.04473684210526316,0.0,0.4,1.0390245664413662,0.24220769709569992,0.06729780153459651,0.05365683381256489,2.5744406840747774e-07,1.6489407247965654e-07
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,1,middle,21,100,1.7356505004692275,1.2136440055283975,1.2370912668581586,1.723763088122174,0.8966661724737311,-0.8953397452163244,0.072875,0.0,0.31,1.219572238076947,0.22152199080179497,0.05755654312395851,0.05497383560227619,1.5704468639015857e-09,1.5794137798589952e-09
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,1,late,451,500,1.7956040177812578,1.151779372204039,1.2798233564488286,1.6358955001812496,0.8411467480195502,-0.9157588545990875,0.0848,0.0,0.31,1.3135796041635204,0.2007169386081352,0.04889303807314538,0.03843987843489139,8.67576762410281e-12,6.891924676913611e-12
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,1,final,500,500,1.8286323704432186,1.162675899549599,1.3033644360761942,1.6513720580033373,0.8461183238390733,-0.9307893198076636,0.05,0.0,0.33,1.3509763398816177,0.2070260044270524,0.0473190112577595,0.03045836915704221,1.0752666712441313e-13,5.88904444827133e-14
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,2,initial,0,0,1.0,1.0,0.6951739093373812,1.3876885387931412,1.7311303136159337,0.035657786708325145,0.01,0.0,0.0,1.0,0.09725408151334809,0.014759040485100567,0.0017403067362751162,1.2958697188279538,1.2930392780592752
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,2,early,2,20,1.3309717439792985,1.090734730477089,0.9252568304796809,1.5136000843466824,1.048871733218608,-0.6470538731403097,0.05631578947368421,0.0,0.39,1.048727382368655,0.22045382975686537,0.05578731325506536,0.028397543733886685,0.00023143820397828014,0.00036818570887923454
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,2,middle,21,100,1.648021804142087,1.1916301627968993,1.1456617602586987,1.6536115193934622,0.9354580371664706,-0.8435447024504646,0.07025,0.0,0.32,1.1002848667916185,0.20834232354898136,0.05040143906512691,0.039555737962160165,1.2841354661253733e-08,1.0730585366476928e-08
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,2,late,451,500,1.8455164850127403,1.1919468394132393,1.2829549096328892,1.654050967904461,0.8633864462726872,-0.9096702343375422,0.0676,0.0,0.28,1.3957409106930665,0.1773271739630085,0.03729375972112741,0.02861688773567309,2.792869953221272e-10,2.5886874038335983e-10
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,2,final,500,500,1.8597433382348254,1.1890581463786194,1.2928450468048551,1.6500423616882274,0.7775037729863611,-1.023551829010248,0.09,0.0,0.29,1.3884896607034753,0.16899095702763317,0.030828842338473182,0.02158454534627424,1.081091796569807e-08,8.958904795412083e-09
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,3,initial,0,0,1.0,1.0,0.7019225972385064,1.3999858554973614,1.9454226588983154,0.12632403071969747,0.05,0.0,0.0,1.0,0.09900362643730118,0.016597092406405393,0.0016492214254314156,8.54002435929132,1.0654951204033916
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,3,early,2,20,1.4173849740200484,1.1082824970792624,0.9948945422509852,1.5515798198062631,1.0123949516764092,-0.7209085954345861,0.05578947368421053,0.0,0.3,1.0645766314975607,0.2399318025621052,0.06365788633289499,0.05352973696748847,4.26162169958377e-05,1.6098140633670515e-05
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,3,middle,21,100,1.6958433730455047,1.1884868610946422,1.1903507849178097,1.6638647949769565,0.8791389851754022,-0.9167306788043825,0.0815,0.0,0.3,1.1603834604827903,0.2093735148463243,0.05228152267796554,0.043299841490594924,2.454044557786287e-09,1.4881679314513814e-09
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,3,late,451,500,1.836298165969139,1.1628374360397982,1.288939177961364,1.6279559626985352,0.8310173201342527,-0.9417736829479177,0.0844,0.0,0.26,1.383791616779429,0.19005620794433636,0.04410426109000707,0.03427486687883139,5.247271152898308e-12,4.818706243505139e-12
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,3,final,500,500,1.8302440629634615,1.1615877570351965,1.2846896662556693,1.6262064297681806,0.7863327569528302,-1.1382097034156322,0.16,0.0,0.25,1.395288769585383,0.1862612302287086,0.041613059823495745,0.035037880535783356,5.542680914029466e-13,2.4851173513675904e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,4,initial,0,0,1.0,1.0,0.6889504467660763,1.4005079337377437,1.8337100467286058,0.04573907433077693,0.04,0.0,0.0,1.0,0.0990179919603878,0.0182789189609401,0.001955091389350663,1.7179359470222983,1.0017383986245867
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,4,early,2,20,1.4207830481861656,1.1064010707292102,0.9788491158055266,1.5495234774521935,1.032173230523134,-0.6735021297725402,0.05631578947368421,0.0,0.31,1.1032638703431545,0.24825459958672694,0.06874733948085211,0.052375384612480404,1.4713827986401967e-06,7.5631354566895e-07
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,4,middle,21,100,1.7586956986658249,1.2044173616956102,1.2116541873213968,1.6867960705861835,0.9073461788418251,-0.8933389099474812,0.079625,0.0,0.28,1.2569105299097472,0.22575157974846546,0.060841849213947696,0.052438490567562765,3.2235095513177333e-10,2.007697342438589e-10
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,4,late,451,500,1.8920770109366702,1.1733964336139957,1.3035473020006412,1.6433510146959744,0.855738837891785,-0.9319900061908178,0.0746,0.0,0.24,1.5412806817409934,0.20020429320314426,0.048804347280347764,0.038738715508224865,1.0885414393801197e-11,1.360528767638093e-12
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,4,final,500,500,1.8647017382803803,1.1633283399720162,1.284687095673747,1.6292505696727677,0.8347905242194499,-1.0065618759393693,0.09,0.0,0.26,1.54952106756509,0.21274081990863314,0.057524486329746424,0.049958993787176824,9.659482826066472e-13,1.629132932393765e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,5,initial,0,0,1.0,1.0,0.7318089860993301,1.4241256246236833,1.8160480900824898,0.09504209799692034,0.01,0.0,0.0,1.0,0.10266809539896946,0.01556019531702693,0.001812512357087724,5.978902011025733,0.8919860544015298
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,5,early,2,20,1.3751516387133842,1.1103180740403364,1.006348326459674,1.5812324207236592,0.9940225846035107,-0.7159170934578134,0.04842105263157895,0.0,0.38,1.0645948605632833,0.23408623444749302,0.058500546305783066,0.042220914957574227,1.0683585094653652e-06,6.215058510173497e-07
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,5,middle,21,100,1.6648500340420485,1.1872703261006365,1.2183522154197468,1.6908220947552333,0.9062767235619198,-0.8885675820216274,0.0855,0.0,0.27,1.145425325726877,0.2027898010663875,0.04911917713297808,0.03710159278617827,6.111283904468372e-10,3.891725425730423e-10
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,5,late,451,500,1.7498295134202269,1.1455782814522095,1.2805409620627404,1.6314473856284537,0.8524525553296279,-0.9820885558339767,0.082,0.0,0.35,1.3732595961645924,0.1885874186519182,0.042981037193593044,0.030312486942742113,3.508879684429837e-11,4.4516468755333865e-11
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,5,final,500,500,1.7580982203196311,1.1416340109014742,1.286592076075146,1.625830248866703,0.6920962163771623,-1.0440520829707385,0.1,0.0,0.33,1.379869622672596,0.16138494146451873,0.030193834484830703,0.017021357827573143,1.7581668234578445e-12,2.1569977713331537e-12
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,6,initial,0,0,1.0,1.0,0.7122233603226376,1.4206182261212177,1.8492487926292047,0.12177180511178448,0.05,0.0,0.0,1.0,0.0950552343916686,0.016628704846095035,0.0020568768429691455,3.9179561904502345,0.9739679045911769
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,6,early,2,20,1.434465903409773,1.1234510187555415,1.0216601259947564,1.5959949933985722,0.8975312214631506,-0.7988340556926988,0.06263157894736843,0.0,0.28,1.0954330333983529,0.2536745489359853,0.07255228006476422,0.061598691840242165,4.362344840745074e-06,1.5660635532941618e-06
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,6,middle,21,100,1.6754068665428417,1.1952736328126987,1.1932639083967633,1.6980275079758393,0.9312189639331495,-0.8783115753599086,0.081625,0.0,0.31,1.1892959712658762,0.2030404948768883,0.04977240762828541,0.03731145524401433,1.343923566878386e-09,7.127070103155203e-10
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,6,late,451,500,1.7937115222951263,1.1387876167491722,1.2775232478584684,1.6177824440350181,0.8515121980465061,-0.9639082849807921,0.0732,0.0,0.25,1.3381011647514214,0.19624085519789183,0.04634461382442806,0.03181359301888211,1.2523469434334779e-12,3.885024049319366e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,6,final,500,500,1.786032892952059,1.1332720532180507,1.272054348665077,1.6099469339553771,0.8720701121856691,-0.9784743312746287,0.11,0.0,0.27,1.383601770719857,0.1831121861776785,0.03612143542463231,0.020538456103486813,4.498072126341877e-13,5.085358871620816e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,7,initial,0,0,1.0,1.0,0.6784986527169264,1.4020331151523138,1.6911533849319802,-0.10570058714365586,0.03,0.0,0.0,1.0,0.1006962298499074,0.015726325398020626,0.0017884157799368469,3.0860636384372295,0.7785075164731031
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,7,early,2,20,1.4655474203589283,1.1260739967859525,0.9943719502062999,1.5787930336058258,0.9505474667648579,-0.7935846535976682,0.05842105263157895,0.0,0.32,1.090646037346239,0.22933148356306343,0.05693242441783682,0.03441127550020442,1.6898680945945472e-06,5.902904791387808e-07
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,7,middle,21,100,1.7900040432699942,1.215508773568473,1.2145153317165418,1.7041835523011746,0.891190816463076,-0.9283270036324539,0.085875,0.0,0.28,1.19916458816558,0.20732895425400538,0.05108008080153448,0.04013617451434004,1.9264309478565796e-09,7.963606630568468e-10
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,7,late,451,500,1.8758434466918767,1.1506671574955711,1.2727572512883139,1.613273459326974,0.8531312890449007,-0.9528807071278221,0.091,0.0,0.29,1.3333052052534384,0.20173578506983342,0.050333063741223615,0.04484570212501601,3.6515389760004384e-11,1.5227755629899906e-11
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,7,final,500,500,1.9025517188528354,1.1528260594263746,1.2908787779659212,1.6163003113263266,0.8122989840147488,-0.9166868634149432,0.1,0.0,0.28,1.3174950779217585,0.20457047019802174,0.051921890676771325,0.04509681462571814,1.631320514552157e-12,7.869665958432862e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,8,initial,0,0,1.0,1.0,0.6937528812430814,1.4115880954949276,1.8828351600642055,0.13502423078753054,0.03,0.0,0.0,1.0,0.09911488383105639,0.015311283164008298,0.0015694675099522173,2.6686310969263327,0.916700442585933
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,8,early,2,20,1.4357654548610508,1.1097226652688845,0.9960664210991375,1.56647130359446,0.9829114553871408,-0.7291710169314588,0.05947368421052632,0.0,0.31,1.1067399978509873,0.22896292079850636,0.0602996554226467,0.05081991448243342,7.019575750280926e-06,6.074409713839864e-06
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,8,middle,21,100,1.6927811213504058,1.1772249791271805,1.1743717802507383,1.6617567662551926,0.8917102744138254,-0.8925655036877433,0.078875,0.0,0.25,1.2419430314304254,0.2207217361353241,0.05614662451555874,0.04914375802180085,1.177497610087801e-08,1.3316406696997715e-08
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,8,late,451,500,1.8904234516674747,1.1603628180148307,1.3114867163638018,1.6379543403646821,0.8159100665226556,-0.9434384938138479,0.079,0.0,0.19,1.4593416532625585,0.1959998990374223,0.0466127218830551,0.03502540780198319,1.411783363015903e-12,9.590035713054575e-13
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,8,final,500,500,1.8995290510692286,1.15874392477605,1.3178037521842136,1.635669129940942,0.8694659861653113,-0.9083026196248829,0.07,0.0,0.2,1.4640473549702793,0.1945590872408772,0.043826144990167765,0.030730692845767196,2.724646632035804e-12,1.4576260897868364e-12
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,9,initial,0,0,1.0,1.0,0.7202572566321502,1.432101642074296,1.6723272237156954,-0.05870646988041699,0.02,0.0,0.0,1.0,0.10206279604236056,0.017544519620420654,0.001979219898740906,2.441510302776498,1.192547608023479
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,9,early,2,20,1.3835212916100028,1.1085696405331424,0.9964912499871896,1.5875844025612251,0.942753399610072,-0.7689949120657739,0.07052631578947369,0.0,0.34,1.0675929459452842,0.255788803286865,0.07393401000172656,0.08643420472078829,2.490067894905385e-05,9.716640603491168e-06
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,9,middle,21,100,1.6645250124465476,1.1887863850510332,1.198886219060346,1.7024629341071509,0.8815128951204054,-0.9430223653448775,0.07925,0.0,0.26,1.1898120128405751,0.21924466543892132,0.0574467168408416,0.05278140654807389,8.768157803924074e-07,2.0184514594497342e-07
SN_normal_qp05,snake,1,0.5,-1.4941344627952486,9,late,451,500,1.757676879091134,1.133115463560554,1.2659795269799397,1.6227365160248464,0.8476607548279927,-0.9145914600176737,0.0742,0.0,0.22,1.3026445348140738,0.19547527731434736,0.0448819764168811,0.03498873218344545,1.7780535982389334e-12,1.0689863548504643e-12
